orn_root_id,orn_label,orn_glomerulus,level1_root_id,level1_cell_type,level1_category,level2_root_id,level2_cell_type,level2_category,synapse_count_step1,synapse_count_step2
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940616197819,lLN2X05,Local_Neuron,11,10
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940640986075,lLN2X09,Local_Neuron,11,7
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940616758322,lLN2X04,Local_Neuron,11,10
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940621585279,lLN2X12,Local_Neuron,11,7
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940623265258,ORN_D,ORN,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940616908177,lLN1_bc,Local_Neuron,11,12
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940628059978,lLN2X11,Local_Neuron,11,7
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940610161091,lLN1_bc,Local_Neuron,11,19
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940629965788,ORN_D,ORN,11,14
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940628822248,lLN2X02,Local_Neuron,11,3
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940638475573,ORN_D,ORN,11,2
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940633294796,lLN2T_b,Local_Neuron,11,4
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940608345778,lLN2P_b,Local_Neuron,11,3
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940633024924,ORN_D,ORN,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940633741229,lLN2X02,Local_Neuron,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940626342174,lLN1_bc,Local_Neuron,11,15
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940622604749,ORN_D,ORN,11,2
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940604568521,lLN13,Local_Neuron,11,5
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940612637554,lLN2X12,Local_Neuron,11,13
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940632007983,LN60b,Local_Neuron,11,5
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940625337546,ORN_D,ORN,11,2
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940640415859,lLN2X07,Local_Neuron,11,7
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940630284306,ORN_D,ORN,11,7
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940617299131,lLN2X05,Local_Neuron,11,5
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940631603281,lLN1_bc,Local_Neuron,11,8
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940624435128,lLN2X11,Local_Neuron,11,16
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940626115134,lLN2P_b,Local_Neuron,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940640803200,lLN2F_a,Local_Neuron,11,4
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940645431075,ORN_D,ORN,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940651758838,lLN2X07,Local_Neuron,11,2
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940623981576,ORN_D,ORN,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940619791019,ORN_D,ORN,11,2
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940635847269,lLN9,Local_Neuron,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940641621645,lLN13,Local_Neuron,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940630225403,lLN2X12,Local_Neuron,11,3
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940619210375,ORN_D,ORN,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940630738171,ORN_D,ORN,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940621416572,lLN9,Local_Neuron,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940644512791,ORN_D,ORN,11,3
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940631931183,ORN_D,ORN,11,2
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940623496521,ORN_DC1,ORN,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940637013726,ORN_D,ORN,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940616311513,ORN_D,ORN,11,3
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940637087039,ORN_D,ORN,11,2
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940628420264,lLN2X02,Local_Neuron,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940609282825,lLN2F_b,Local_Neuron,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940658539905,ORN_D,ORN,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940626378242,lLN2P_a,Local_Neuron,11,3
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940638683453,ORN_DC1,ORN,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940634545890,lLN2F_b,Local_Neuron,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940619973211,ORN_DL3,ORN,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940625584484,lLN2X10,Local_Neuron,11,1
720575940658539905,Or69a,ORN_D,720575940612197374,D_adPN,Projection_Neuron,720575940616377942,ORN_D,ORN,11,1
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940623000858,lLN2F_b,Local_Neuron,5,13
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940613590501,lLN2T_c,Local_Neuron,5,22
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940636241550,lLN2P_a,Local_Neuron,5,13
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940632416298,lLN2T_e,Local_Neuron,5,21
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940631586858,lLN1_a,Local_Neuron,5,3
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940627605779,lLN2P_b,Local_Neuron,5,8
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940630945335,lLN1_bc,Local_Neuron,5,6
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940633483807,lLN2T_e,Local_Neuron,5,32
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940610669614,lLN2P_b,Local_Neuron,5,8
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940625251401,lLN2T_d,Local_Neuron,5,4
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940627690246,lLN2X03,Local_Neuron,5,6
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940621398254,lLN2X04,Local_Neuron,5,9
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940617205179,lLN2P_c,Local_Neuron,5,7
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940606165606,ORN_DA1,ORN,5,1
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940628343634,lLN2P_c,Local_Neuron,5,3
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940632795532,lLN2F_b,Local_Neuron,5,10
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940638128474,lLN2F_a,Local_Neuron,5,7
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940617586757,lLN2X12,Local_Neuron,5,2
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940615303391,lLN2X09,Local_Neuron,5,3
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940630183286,lLN1_bc,Local_Neuron,5,10
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940612461461,lLN2P_c,Local_Neuron,5,16
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940618757666,lLN2T_c,Local_Neuron,5,18
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940621298270,lLN1_bc,Local_Neuron,5,8
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940630571052,lLN1_bc,Local_Neuron,5,3
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940606056905,lLN1_bc,Local_Neuron,5,7
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940641606541,lLN1_bc,Local_Neuron,5,6
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940624450342,lLN2P_b,Local_Neuron,5,21
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940611944914,lLN2P_a,Local_Neuron,5,20
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940631105580,lLN2P_a,Local_Neuron,5,19
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940620565313,lLN2X12,Local_Neuron,5,5
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940631899223,lLN2X05,Local_Neuron,5,7
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940644704160,lLN2X03,Local_Neuron,5,8
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940640830453,lLN2X03,Local_Neuron,5,3
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940631287912,lLN1_bc,Local_Neuron,5,2
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940631975884,lLN2X12,Local_Neuron,5,3
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940623122685,ORN_DA1,ORN,5,1
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940632679379,ORN_DA1,ORN,5,1
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940634034839,lLN1_bc,Local_Neuron,5,3
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940608241365,lLN2X10,Local_Neuron,5,3
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940618385620,lLN2T_d,Local_Neuron,5,5
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940627927573,lLN2X04,Local_Neuron,5,2
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940620101614,ORN_DA1,ORN,5,1
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940628517675,ORN_DA4l,ORN,5,1
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940623788040,lLN2F_a,Local_Neuron,5,12
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940611671506,lLN2X05,Local_Neuron,5,4
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940618937649,ORN_DA1,ORN,5,1
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940627737365,lLN2X10,Local_Neuron,5,7
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940622920074,lLN1_bc,Local_Neuron,5,4
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940619591872,ORN_DA1,ORN,5,1
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940617537570,lLN1_bc,Local_Neuron,5,2
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940618561403,lLN1_bc,Local_Neuron,5,1
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940611379569,lLN2T_b,Local_Neuron,5,2
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940628914436,lLN2X12,Local_Neuron,5,3
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940619931119,lLN2X11,Local_Neuron,5,3
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940632197930,lLN1_bc,Local_Neuron,5,6
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940631423116,lLN1_a,Local_Neuron,5,1
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940606227890,ORN_DA1,ORN,5,1
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940636165743,ORN_DA1,ORN,5,1
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940614569414,ORN_DA1,ORN,5,1
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940633512800,ORN_DA1,ORN,5,1
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940630461994,ORN_DA1,ORN,5,1
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940615708466,ORN_DA1,ORN,5,1
720575940659996033,Or67d,ORN_DA1,720575940603231916,DA1_lPN,Projection_Neuron,720575940660217473,lLN2X11,Local_Neuron,5,1
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940633938349,lLN1_bc,Local_Neuron,7,7
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940631287912,lLN1_bc,Local_Neuron,7,3
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940636241550,lLN2P_a,Local_Neuron,7,28
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940627927573,lLN2X04,Local_Neuron,7,14
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940622920074,lLN1_bc,Local_Neuron,7,3
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940632416298,lLN2T_e,Local_Neuron,7,12
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940628343634,lLN2P_c,Local_Neuron,7,4
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940617537570,lLN1_bc,Local_Neuron,7,5
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940613590501,lLN2T_c,Local_Neuron,7,27
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940658814849,ORN_DA1,ORN,7,1
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940632795532,lLN2F_b,Local_Neuron,7,8
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940621098879,ORN_DA1,ORN,7,1
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940631105580,lLN2P_a,Local_Neuron,7,10
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940611671506,lLN2X05,Local_Neuron,7,3
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940623000858,lLN2F_b,Local_Neuron,7,4
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940633483807,lLN2T_e,Local_Neuron,7,23
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940618757666,lLN2T_c,Local_Neuron,7,29
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940608241365,lLN2X10,Local_Neuron,7,2
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940611944914,lLN2P_a,Local_Neuron,7,24
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940638128474,lLN2F_a,Local_Neuron,7,7
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940660217473,lLN2X11,Local_Neuron,7,3
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940641606541,lLN1_bc,Local_Neuron,7,15
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940612461461,lLN2P_c,Local_Neuron,7,6
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940644704160,lLN2X03,Local_Neuron,7,15
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940617205179,lLN2P_c,Local_Neuron,7,6
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940620565313,lLN2X12,Local_Neuron,7,2
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940624450342,lLN2P_b,Local_Neuron,7,25
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940627605779,lLN2P_b,Local_Neuron,7,14
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940618561403,lLN1_bc,Local_Neuron,7,6
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940631975884,lLN2X12,Local_Neuron,7,5
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940634034839,lLN1_bc,Local_Neuron,7,11
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940632197930,lLN1_bc,Local_Neuron,7,3
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940631899223,lLN2X05,Local_Neuron,7,12
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940621298270,lLN1_bc,Local_Neuron,7,6
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940625399600,ORN_DA1,ORN,7,1
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940606056905,lLN1_bc,Local_Neuron,7,4
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940623788040,lLN2F_a,Local_Neuron,7,4
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940623136717,lLN2X12,Local_Neuron,7,5
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940630183286,lLN1_bc,Local_Neuron,7,5
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940627690246,lLN2X03,Local_Neuron,7,10
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940612475598,lLN2P_a,Local_Neuron,7,2
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940618385620,lLN2T_d,Local_Neuron,7,8
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940654849697,ORN_DA1,ORN,7,2
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940634995960,ORN_DA1,ORN,7,1
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940617586757,lLN2X12,Local_Neuron,7,4
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940625251401,lLN2T_d,Local_Neuron,7,3
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940635708267,ORN_DA1,ORN,7,1
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940631423116,lLN1_a,Local_Neuron,7,4
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940621398254,lLN2X04,Local_Neuron,7,5
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940628914436,lLN2X12,Local_Neuron,7,5
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940610669614,lLN2P_b,Local_Neuron,7,9
720575940659996033,Or67d,ORN_DA1,720575940614309535,DA1_lPN,Projection_Neuron,720575940619528789,ORN_DA1,ORN,7,1
