orn_root_id,orn_label,orn_glomerulus,level1_root_id,level1_cell_type,level1_category,level2_root_id,level2_cell_type,level2_category,synapse_count_step1,synapse_count_step2
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940633356883,VP1m+_lvPN,Projection_Neuron,1,5
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940620445062,VP5+Z_adPN,Projection_Neuron,1,16
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940613579943,DC4_adPN,Projection_Neuron,1,1
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940619895125,VP2_adPN,Projection_Neuron,1,1
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940624863015,VL1_vPN,Projection_Neuron,1,5
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940637712243,VP4+VL1_l2PN,Projection_Neuron,1,6
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940646122804,DA1_vPN,Projection_Neuron,1,2
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940638149744,VP1m+_lvPN,Projection_Neuron,1,6
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940628467611,VL2p_adPN,Projection_Neuron,1,2
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940619411147,VP1m_l2PN,Projection_Neuron,1,3
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940628338028,VP1l+VP3_ilPN,Projection_Neuron,1,1
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940619838912,VA5_lPN,Projection_Neuron,1,1
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940618308825,DP1m_adPN,Projection_Neuron,1,3
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940633074145,VP3+_l2PN,Projection_Neuron,1,1
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940621753377,VP1m+VP5_ilPN,Projection_Neuron,1,1
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940627160322,DC2_adPN,Projection_Neuron,1,1
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940610773782,VP4+_vPN,Projection_Neuron,1,1
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940623528925,DM4_adPN,Projection_Neuron,1,1
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940627708688,DL4_adPN,Projection_Neuron,1,1
720575940631953619,Or85d,ORN_VA4,720575940622491632,vLN26,Local_Neuron,720575940630584079,VP1l+_lvPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940621696747,VA1v_adPN,Projection_Neuron,1,7
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940622448589,VA1d_adPN,Projection_Neuron,1,11
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940618277184,VA7l_adPN,Projection_Neuron,1,3
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940630989354,VA1v_adPN,Projection_Neuron,1,11
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940612197374,D_adPN,Projection_Neuron,1,3
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940612355507,DA1_vPN,Projection_Neuron,1,7
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940623739076,VA1v_adPN,Projection_Neuron,1,2
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940617781383,DC3_adPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940621103743,VA1v_vPN,Projection_Neuron,1,6
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940622811430,VA1d_adPN,Projection_Neuron,1,8
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940630547909,VA1d_adPN,Projection_Neuron,1,14
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940637943374,DC3_adPN,Projection_Neuron,1,7
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940633165025,VA1v_adPN,Projection_Neuron,1,7
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940618499238,D_adPN,Projection_Neuron,1,7
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940609460491,VA2_adPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940625564676,VA1d_adPN,Projection_Neuron,1,16
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940620266406,VA1d_adPN,Projection_Neuron,1,7
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940612699761,DM6_adPN,Projection_Neuron,1,4
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940625014928,VA1v_adPN,Projection_Neuron,1,12
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940611703080,D_adPN,Projection_Neuron,1,5
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940629097922,VA1v_adPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940619531373,DL2v_adPN,Projection_Neuron,1,3
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940633804212,D_adPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940624661552,VM5v_adPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940603985952,D_adPN,Projection_Neuron,1,2
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940630066007,DA1_lPN,Projection_Neuron,1,6
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940631742156,VA1v_vPN,Projection_Neuron,1,5
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940619637780,VM5v_adPN,Projection_Neuron,1,4
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940614714178,DL2v_adPN,Projection_Neuron,1,3
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940637594334,VA6_adPN,Projection_Neuron,1,2
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940625493400,DM6_adPN,Projection_Neuron,1,2
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940615255993,DL3_lPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940623303108,DA1_lPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940623902471,DM6_adPN,Projection_Neuron,1,2
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940640804853,VA1d_adPN,Projection_Neuron,1,8
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940621239679,DA1_lPN,Projection_Neuron,1,4
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940620199962,VA1v_adPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940606649865,VM5d_adPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940637469254,DA1_lPN,Projection_Neuron,1,2
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940627844734,D_adPN,Projection_Neuron,1,2
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940629009513,VA3_adPN,Projection_Neuron,1,3
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940632720026,VA1v_vPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940604352172,DA4m_adPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940626986885,VC4_adPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940632167085,DL1_adPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940632698797,VM6_adPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940631193052,DC2_adPN,Projection_Neuron,1,2
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940631462200,VM7d_adPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940639080765,DL5_adPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940622287142,VM5v_adPN,Projection_Neuron,1,2
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940637864355,DL2v_adPN,Projection_Neuron,1,2
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940632868563,VA5_lPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940610100437,VM7d_adPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940631161570,DL2v_adPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940604407468,DA1_lPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940608628419,VM7v_adPN,Projection_Neuron,1,1
720575940626744744,Or82a,ORN_VA6,720575940612042981,lLN9,Local_Neuron,720575940619456728,VA3_adPN,Projection_Neuron,1,1
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940636873791,VA6_adPN,Projection_Neuron,1,27
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940637009636,VA5_lPN,Projection_Neuron,1,4
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940608845525,VC5_lvPN,Projection_Neuron,1,4
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940627160322,DC2_adPN,Projection_Neuron,1,6
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940616824588,DC2_adPN,Projection_Neuron,1,6
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940624515571,VC5_lvPN,Projection_Neuron,1,9
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940619411147,VP1m_l2PN,Projection_Neuron,1,23
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940633166151,DC4_vPN,Projection_Neuron,1,2
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940623444715,VM1_lPN,Projection_Neuron,1,7
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940637056887,DC1_adPN,Projection_Neuron,1,6
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940613869777,VP5+VP3_l2PN,Projection_Neuron,1,11
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940624770791,VP1m+VP5_ilPN,Projection_Neuron,1,4
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940628524292,VM7d_adPN,Projection_Neuron,1,3
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940620465904,VC3_adPN,Projection_Neuron,1,2
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940626143806,V_ilPN,Projection_Neuron,1,2
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940637231593,VA5_lPN,Projection_Neuron,1,1
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940620189790,VM5v_adPN,Projection_Neuron,1,5
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940640398477,VA7m_lPN,Projection_Neuron,1,2
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940613579943,DC4_adPN,Projection_Neuron,1,1
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940637910106,V_l2PN,Projection_Neuron,1,2
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940611372714,VM5d_adPN,Projection_Neuron,1,2
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940644961588,VM5d_adPN,Projection_Neuron,1,4
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940608199748,VC5_lvPN,Projection_Neuron,1,9
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940610505170,VM5v_adPN,Projection_Neuron,1,3
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940620595053,VL1_ilPN,Projection_Neuron,1,1
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940639680957,VA7m_lPN,Projection_Neuron,1,2
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940628077568,VM1_lPN,Projection_Neuron,1,4
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940613167007,VM7d_adPN,Projection_Neuron,1,7
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940637526190,VC1_lPN,Projection_Neuron,1,3
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940633356883,VP1m+_lvPN,Projection_Neuron,1,6
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940628739560,VC2_lPN,Projection_Neuron,1,1
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940638149744,VP1m+_lvPN,Projection_Neuron,1,1
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940614871106,VP1l+VP3_ilPN,Projection_Neuron,1,1
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940628338028,VP1l+VP3_ilPN,Projection_Neuron,1,2
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940620445062,VP5+Z_adPN,Projection_Neuron,1,3
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940635082871,VM5d_adPN,Projection_Neuron,1,1
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940621753377,VP1m+VP5_ilPN,Projection_Neuron,1,1
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940628346194,VP1l+_lvPN,Projection_Neuron,1,1
720575940638165875,Or33c,ORN_VC1,720575940616642790,lLN13,Local_Neuron,720575940630546540,V_ilPN,Projection_Neuron,1,1
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940613869777,VP5+VP3_l2PN,Projection_Neuron,1,8
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940619411147,VP1m_l2PN,Projection_Neuron,1,67
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940616824588,DC2_adPN,Projection_Neuron,1,6
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940628077568,VM1_lPN,Projection_Neuron,1,12
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940617207185,DL5_adPN,Projection_Neuron,1,7
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940637231593,VA5_lPN,Projection_Neuron,1,8
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940627160322,DC2_adPN,Projection_Neuron,1,6
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940614871106,VP1l+VP3_ilPN,Projection_Neuron,1,3
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940633356883,VP1m+_lvPN,Projection_Neuron,1,4
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940623444715,VM1_lPN,Projection_Neuron,1,19
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940618295454,VL2a_adPN,Projection_Neuron,1,4
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940624057853,VM6_adPN,Projection_Neuron,1,2
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940636873791,VA6_adPN,Projection_Neuron,1,36
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940625431866,VM5v_adPN,Projection_Neuron,1,5
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940622368792,DL1_adPN,Projection_Neuron,1,3
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940610505170,VM5v_adPN,Projection_Neuron,1,7
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940620189790,VM5v_adPN,Projection_Neuron,1,3
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940621753377,VP1m+VP5_ilPN,Projection_Neuron,1,6
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940619895125,VP2_adPN,Projection_Neuron,1,5
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940608845525,VC5_lvPN,Projection_Neuron,1,1
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940633804212,D_adPN,Projection_Neuron,1,7
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940608199748,VC5_lvPN,Projection_Neuron,1,4
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940624770791,VP1m+VP5_ilPN,Projection_Neuron,1,3
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940628739560,VC2_lPN,Projection_Neuron,1,3
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940624515571,VC5_lvPN,Projection_Neuron,1,4
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940623605943,VP2_l2PN,Projection_Neuron,1,7
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940640398477,VA7m_lPN,Projection_Neuron,1,2
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940620445062,VP5+Z_adPN,Projection_Neuron,1,3
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940638149744,VP1m+_lvPN,Projection_Neuron,1,4
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940632720026,VA1v_vPN,Projection_Neuron,1,2
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940629097922,VA1v_adPN,Projection_Neuron,1,3
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940638288447,MZ_lv2PN,Projection_Neuron,1,1
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940637009636,VA5_lPN,Projection_Neuron,1,3
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940631930828,DA4m_adPN,Projection_Neuron,1,1
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940634229615,VA1v_vPN,Projection_Neuron,1,2
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940620103590,DL2d_adPN,Projection_Neuron,1,1
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940625784153,VA7l_adPN,Projection_Neuron,1,1
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940611372714,VM5d_adPN,Projection_Neuron,1,3
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940633074145,VP3+_l2PN,Projection_Neuron,1,2
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940639680957,VA7m_lPN,Projection_Neuron,1,2
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940656090017,VA3_adPN,Projection_Neuron,1,2
720575940629349164,Or71a,ORN_VC2,720575940630080763,lLN13,Local_Neuron,720575940619838912,VA5_lPN,Projection_Neuron,1,1
720575940634468975,Or71a,ORN_VC2,720575940612991381,vLN26,Local_Neuron,720575940604352172,DA4m_adPN,Projection_Neuron,1,11
720575940634468975,Or71a,ORN_VC2,720575940612991381,vLN26,Local_Neuron,720575940615189465,MZ_lv2PN,Projection_Neuron,1,65
720575940634468975,Or71a,ORN_VC2,720575940612991381,vLN26,Local_Neuron,720575940635983770,DP1l_adPN,Projection_Neuron,1,37
720575940634468975,Or71a,ORN_VC2,720575940612991381,vLN26,Local_Neuron,720575940632167085,DL1_adPN,Projection_Neuron,1,63
720575940634468975,Or71a,ORN_VC2,720575940612991381,vLN26,Local_Neuron,720575940623617973,VP5+Z_adPN,Projection_Neuron,1,50
720575940634468975,Or71a,ORN_VC2,720575940612991381,vLN26,Local_Neuron,720575940639080765,DL5_adPN,Projection_Neuron,1,42
720575940634468975,Or71a,ORN_VC2,720575940612991381,vLN26,Local_Neuron,720575940618865112,VL2p_adPN,Projection_Neuron,1,1
720575940634468975,Or71a,ORN_VC2,720575940612991381,vLN26,Local_Neuron,720575940627042064,DL1_adPN,Projection_Neuron,1,51
720575940634468975,Or71a,ORN_VC2,720575940612991381,vLN26,Local_Neuron,720575940617343316,DL4_adPN,Projection_Neuron,1,3
720575940634468975,Or71a,ORN_VC2,720575940612991381,vLN26,Local_Neuron,720575940612031986,VP1m+_lvPN,Projection_Neuron,1,11
720575940634468975,Or71a,ORN_VC2,720575940612991381,vLN26,Local_Neuron,720575940630914858,DC4_adPN,Projection_Neuron,1,7
720575940634468975,Or71a,ORN_VC2,720575940612991381,vLN26,Local_Neuron,720575940621529435,DC1_adPN,Projection_Neuron,1,18
720575940634468975,Or71a,ORN_VC2,720575940612991381,vLN26,Local_Neuron,720575940612355507,DA1_vPN,Projection_Neuron,1,4
720575940634468975,Or71a,ORN_VC2,720575940612991381,vLN26,Local_Neuron,720575940630983954,VL1_vPN,Projection_Neuron,1,4
